Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
392,98,107.760,115.598,0,4.023,1.698,3.442,7.599,17.859,0.015
392,99,107.697,114.752,0,3.993,1.705,3.468,7.683,18.111,0.008
392,100,107.705,113.756,0,3.934,1.727,3.540,7.895,18.708,0.009
392,101,107.614,112.870,0,3.912,1.721,3.525,7.863,18.658,0.009
392,102,107.565,112.186,0,3.973,1.724,3.542,7.930,18.892,0.013
392,103,107.504,111.265,0,3.973,1.712,3.500,7.796,18.489,0.018
392,104,107.499,110.355,0,3.949,1.727,3.551,7.944,18.900,0.016
392,105,107.466,109.467,0,4.105,1.704,3.465,7.681,18.130,0.022
392,106,107.543,108.591,0,4.117,1.711,3.482,7.708,18.140,0.014
392,107,107.435,107.684,0,4.221,1.709,3.480,7.712,18.181,0.028
392,108,107.438,107.090,0,4.236,1.714,3.515,7.869,18.765,0.021
392,109,106.872,106.230,0,3.850,1.709,3.495,7.795,18.522,0.008
392,110,107.455,105.299,0,4.262,1.717,3.516,7.847,18.646,0.027
392,111,107.459,104.404,0,4.227,1.721,3.522,7.846,18.583,0.019
392,112,107.515,103.532,0,4.297,1.715,3.497,7.752,18.264,0.035
392,113,107.547,102.693,0,4.144,1.711,3.489,7.751,18.322,0.011
392,114,107.605,101.800,0,4.044,1.706,3.468,7.673,18.059,0.025
392,115,107.528,101.160,0,4.170,1.720,3.532,7.909,18.859,0.018
392,116,107.559,100.295,0,4.152,1.728,3.550,7.941,18.887,0.018
392,117,107.566,99.419,0,4.226,1.703,3.462,7.665,18.065,0.023
392,118,107.575,98.523,0,4.278,1.686,3.400,7.476,17.511,0.032
392,119,107.563,97.766,0,4.308,1.721,3.521,7.837,18.544,0.024
392,120,107.525,97.089,0,4.068,1.722,3.539,7.930,18.917,0.015
392,121,107.492,96.225,0,4.104,1.721,3.529,7.879,18.719,0.010
392,122,107.622,95.456,0,4.269,1.689,3.408,7.494,17.546,0.032
392,123,107.569,94.677,0,4.358,1.697,3.436,7.579,17.794,0.041
392,124,107.637,94.112,0,4.318,1.714,3.513,7.850,18.685,0.024
392,125,107.608,93.362,0,4.345,1.703,3.463,7.672,18.095,0.027
392,126,107.670,92.527,0,4.161,1.703,3.453,7.621,17.893,0.023
392,127,107.700,91.752,0,4.278,1.691,3.415,7.518,17.621,0.036
393,32,28.524,284.288,0,2.662,1.804,3.880,9.093,22.636,0.075
393,33,34.522,284.032,0,2.564,1.788,3.844,9.028,22.549,0.062
393,34,33.503,283.372,0,2.737,1.765,3.746,8.697,21.508,0.040
393,35,32.539,282.994,0,2.612,1.783,3.823,8.954,22.308,0.065
393,36,33.526,282.342,0,2.581,1.799,3.864,9.051,22.531,0.062
393,37,38.497,281.942,0,2.545,1.800,3.883,9.138,22.843,0.034
393,38,38.535,281.220,0,2.574,1.756,3.713,8.591,21.188,0.029
393,39,39.463,280.566,0,2.670,1.815,3.908,9.148,22.709,0.084
393,40,39.465,280.150,0,2.580,1.769,3.770,8.800,21.893,0.043
393,41,46.446,279.536,0,2.757,1.775,3.773,8.756,21.623,0.057
393,42,47.427,279.163,0,2.583,1.774,3.790,8.859,22.058,0.067
393,43,54.468,279.007,0,2.507,1.782,3.827,8.991,22.477,0.041
393,44,54.417,278.366,0,2.629,1.785,3.818,8.921,22.181,0.073
393,46,59.549,277.528,0,2.746,1.806,3.871,9.025,22.328,0.056
393,47,65.474,277.392,0,2.696,1.787,3.819,8.909,22.104,0.052
393,48,72.552,277.111,0,2.605,1.790,3.841,9.005,22.454,0.034
393,49,73.507,276.970,0,2.815,1.819,3.943,9.308,23.308,0.034
393,50,75.480,276.547,0,3.118,1.779,3.794,8.832,21.878,0.036
393,51,74.528,276.248,0,3.342,1.782,3.802,8.865,21.996,0.039
393,52,77.504,276.058,0,3.601,1.793,3.851,9.026,22.494,0.030
393,54,83.476,275.441,0,4.253,1.785,3.809,8.865,21.941,0.088
393,56,82.495,275.060,0,4.203,1.810,3.920,9.254,23.198,0.068
393,57,85.498,275.052,0,4.197,1.807,3.912,9.237,23.167,0.055
393,58,87.520,275.035,0,4.142,1.796,3.877,9.134,22.878,0.068
394,32,39.470,284.471,0,2.582,1.787,3.821,8.918,22.135,0.047
394,33,45.467,284.038,0,2.633,1.775,3.792,8.865,22.074,0.069
394,35,45.478,283.119,0,2.617,1.779,3.808,8.918,22.240,0.063
394,36,49.459,282.565,0,2.719,1.805,3.872,9.038,22.393,0.085
394,37,44.556,282.059,0,2.504,1.791,3.852,9.052,22.620,0.027
394,38,47.469,281.428,0,2.691,1.824,3.953,9.314,23.264,0.067
394,39,45.567,280.620,0,2.734,1.825,3.938,9.226,22.901,0.095
394,40,45.512,280.132,0,2.645,1.780,3.799,8.856,21.976,0.061
394,41,54.441,279.689,0,2.721,1.815,3.908,9.148,22.707,0.092
394,42,53.559,279.364,0,2.597,1.762,3.741,8.700,21.566,0.051
394,43,59.547,279.071,0,2.535,1.783,3.832,9.010,22.546,0.050
394,44,60.537,278.496,0,2.722,1.804,3.875,9.066,22.528,0.073
394,45,59.503,278.164,0,2.600,1.763,3.748,8.728,21.672,0.025
395,32,252.459,287.039,0,2.627,1.819,3.955,9.373,23.578,0.055
395,33,256.400,286.373,0,2.704,1.792,3.846,9.014,22.472,0.084
395,34,258.462,286.243,0,2.903,1.801,3.876,9.098,22.697,0.067
395,35,258.510,285.975,0,2.783,1.838,4.021,9.563,24.101,0.045
395,36,257.463,285.346,0,2.852,1.831,3.973,9.362,23.374,0.068
395,37,258.499,285.116,0,2.710,1.774,3.788,8.847,22.007,0.061
395,38,256.485,284.424,0,2.856,1.809,3.892,9.113,22.647,0.081
395,40,255.521,283.621,0,2.888,1.827,3.953,9.289,23.131,0.056
395,41,258.508,283.278,0,2.895,1.824,3.950,9.305,23.248,0.060
396,33,9.612,21.447,0,3.078,1.762,3.737,8.662,21.353,0.022
396,34,9.671,20.463,0,3.062,1.762,3.745,8.704,21.517,0.032
396,35,9.642,19.461,0,3.024,1.759,3.731,8.653,21.356,0.020
396,36,9.683,18.439,0,2.975,1.763,3.751,8.719,21.554,0.026
397,33,19.463,283.623,0,2.612,1.786,3.819,8.908,22.091,0.073
397,34,19.441,283.105,0,2.541,1.788,3.840,9.010,22.494,0.035
397,35,26.469,282.574,0,2.666,1.795,3.847,8.989,22.317,0.081
398,33,76.495,284.359,0,2.676,1.823,3.952,9.322,23.320,0.071
398,34,76.507,284.043,0,2.565,1.809,3.913,9.226,23.094,0.042
398,35,81.455,283.518,0,2.889,1.787,3.809,8.853,21.869,0.049
398,36,80.531,283.110,0,2.584,1.797,3.873,9.112,22.794,0.063
398,37,82.490,282.635,0,2.794,1.802,3.869,9.049,22.474,0.081
398,38,81.505,282.160,0,2.492,1.777,3.803,8.904,22.199,0.031
399,33,194.454,286.061,0,2.722,1.792,3.853,9.054,22.633,0.083
399,34,203.518,285.576,0,2.914,1.817,3.921,9.198,22.880,0.064
399,35,201.526,285.258,0,2.734,1.806,3.891,9.138,22.793,0.085
399,36,202.518,284.957,0,2.782,1.817,3.941,9.313,23.351,0.087
399,37,200.527,284.298,0,2.868,1.799,3.864,9.051,22.533,0.069
399,38,198.499,283.934,0,2.653,1.843,4.038,9.614,24.240,0.035
400,34,84.395,4.042,0,2.377,1.726,3.622,8.309,20.276,0.009
400,35,86.454,4.016,0,2.448,1.739,3.675,8.488,20.861,0.012
400,36,88.553,3.947,0,2.505,1.701,3.546,8.127,19.903,0.021
400,37,91.496,3.956,0,2.684,1.733,3.666,8.500,21.020,0.028
400,38,94.600,3.799,0,2.786,1.728,3.653,8.487,21.071,0.027
401,34,206.580,171.437,0,1.175,1.229,1.901,3.215,5.856,0.017
401,35,206.711,170.747,0,1.240,1.237,1.956,3.438,6.636,0.015
401,36,206.655,169.960,0,1.255,1.286,2.121,3.929,8.048,0.015
401,37,206.687,169.315,0,1.230,1.250,1.960,3.360,6.190,0.028
401,38,206.717,168.320,0,1.210,1.231,1.918,3.287,6.105,0.018
401,39,206.682,167.647,0,1.409,1.247,1.967,3.419,6.458,0.015
401,40,206.703,166.756,0,1.432,1.276,2.056,3.657,7.066,0.015
401,41,206.770,165.697,0,1.246,1.278,2.077,3.742,7.362,0.016
401,42,206.839,164.683,0,1.250,1.310,2.167,3.959,7.852,0.010
401,43,206.873,163.354,0,1.251,1.283,2.073,3.677,7.036,0.017
401,44,206.957,162.153,0,1.282,1.291,2.105,3.778,7.333,0.011
401,45,214.236,166.537,0,3.648,1.578,3.012,6.285,14.016,0.038
401,46,214.321,165.257,0,3.642,1.588,3.048,6.391,14.322,0.048
401,47,214.479,163.795,0,3.783,1.594,3.067,6.449,14.493,0.040
401,48,214.617,162.614,0,3.762,1.576,2.999,6.235,13.851,0.038
401,49,214.734,161.318,0,3.831,1.589,3.049,6.391,14.311,0.053
401,50,214.715,159.951,0,3.736,1.604,3.118,6.641,15.137,0.062
401,51,215.054,158.944,0,3.694,1.605,3.147,6.788,15.723,0.059
401,52,215.095,158.071,0,3.679,1.617,3.175,6.847,15.822,0.040
401,53,214.792,157.110,0,3.875,1.618,3.164,6.769,15.481,0.050
401,54,215.097,155.983,0,3.678,1.620,3.192,6.910,16.041,0.039
401,55,214.779,155.283,0,3.824,1.615,3.134,6.634,14.980,0.068
401,56,214.681,154.464,0,3.904,1.607,3.109,6.566,14.806,0.066
401,57,214.604,153.565,0,3.843,1.556,2.930,6.023,13.228,0.037
401,58,214.563,152.713,0,3.775,1.600,3.087,6.502,14.625,0.049
401,59,214.448,152.110,0,3.931,1.581,3.026,6.335,14.182,0.049
401,60,214.348,151.174,0,3.984,1.595,3.073,6.475,14.579,0.042
401,61,214.319,150.298,0,4.017,1.582,3.029,6.344,14.207,0.038
401,62,214.201,149.412,0,3.794,1.588,3.048,6.398,14.356,0.054
401,63,214.175,148.349,0,3.930,1.601,3.093,6.535,14.753,0.037
401,64,214.153,147.509,0,3.863,1.580,3.029,6.355,14.267,0.045
401,65,214.165,146.557,0,3.872,1.592,3.067,6.462,14.563,0.054
401,66,214.082,145.623,0,3.916,1.592,3.075,6.514,14.779,0.047
401,67,214.052,144.564,0,3.780,1.601,3.103,6.591,14.980,0.063
401,68,214.121,143.601,0,3.916,1.600,3.097,6.558,14.851,0.056
401,69,214.086,142.590,0,3.946,1.584,3.048,6.428,14.517,0.046
401,70,214.120,141.559,0,3.796,1.596,3.082,6.513,14.720,0.058
401,71,214.082,140.505,0,3.846,1.585,3.036,6.359,14.236,0.043
401,72,214.117,139.492,0,4.002,1.595,3.073,6.475,14.581,0.039
401,73,214.135,138.461,0,3.751,1.585,3.041,6.381,14.318,0.046
401,74,214.098,137.492,0,3.831,1.602,3.106,6.594,14.980,0.064
401,75,213.844,136.393,0,3.821,1.582,3.021,6.303,14.051,0.043
401,76,213.825,135.476,0,3.931,1.573,2.988,6.192,13.704,0.035
401,77,213.713,134.435,0,3.922,1.576,2.998,6.229,13.824,0.044
401,78,213.688,133.577,0,3.804,1.581,3.015,6.277,13.951,0.032
401,79,213.773,132.628,0,4.007,1.611,3.121,6.595,14.861,0.041
401,80,213.687,131.682,0,4.138,1.602,3.091,6.512,14.643,0.040
401,81,213.647,130.843,0,4.112,1.584,3.038,6.372,14.296,0.050
401,82,213.653,129.921,0,3.741,1.619,3.160,6.746,15.387,0.035
401,83,213.709,129.128,0,3.979,1.628,3.188,6.819,15.566,0.070
401,84,213.654,128.157,0,4.108,1.611,3.128,6.633,15.019,0.053
401,85,213.667,127.250,0,4.228,1.591,3.054,6.404,14.342,0.026
401,86,213.742,126.355,0,4.150,1.572,2.986,6.193,13.718,0.033
401,87,213.748,125.421,0,4.130,1.583,3.024,6.310,14.063,0.030
401,88,213.770,124.504,0,4.130,1.599,3.076,6.456,14.457,0.030
401,89,214.063,123.634,0,4.055,1.596,3.094,6.578,14.986,0.044
401,90,213.824,122.736,0,4.049,1.599,3.088,6.520,14.711,0.060
401,91,214.018,121.733,0,3.820,1.605,3.133,6.717,15.441,0.048
401,92,214.013,120.830,0,3.906,1.611,3.155,6.790,15.661,0.050
401,93,213.742,119.822,0,4.066,1.614,3.146,6.705,15.274,0.053
401,94,213.693,118.939,0,3.987,1.613,3.144,6.707,15.296,0.046
401,95,213.656,118.273,0,4.063,1.601,3.087,6.497,14.592,0.063
401,96,213.604,117.293,0,4.169,1.615,3.132,6.627,14.949,0.048
401,97,213.447,116.347,0,4.221,1.595,3.067,6.436,14.414,0.037
401,98,213.404,115.463,0,4.397,1.582,3.017,6.279,13.943,0.016
401,99,213.264,114.701,0,4.307,1.587,3.046,6.395,14.354,0.030
401,100,213.201,113.769,0,4.114,1.601,3.098,6.559,14.846,0.052
401,101,213.204,112.798,0,3.971,1.599,3.096,6.568,14.908,0.055
401,102,213.146,111.908,0,4.067,1.618,3.177,6.846,15.804,0.052
401,103,213.107,111.249,0,3.902,1.610,3.132,6.670,15.186,0.069
401,104,212.818,110.419,0,4.067,1.589,3.047,6.381,14.269,0.053
401,105,213.039,109.509,0,4.001,1.589,3.062,6.461,14.596,0.055
401,106,212.745,108.646,0,4.169,1.583,3.026,6.321,14.108,0.048
401,107,212.787,107.777,0,4.297,1.614,3.145,6.697,15.236,0.043
401,108,212.785,107.144,0,4.061,1.624,3.179,6.800,15.528,0.050
401,109,212.805,106.229,0,4.050,1.602,3.099,6.556,14.824,0.067
401,110,212.819,105.377,0,4.206,1.600,3.084,6.488,14.570,0.065
401,111,213.081,104.436,0,4.199,1.598,3.087,6.519,14.721,0.044
401,112,213.120,103.525,0,4.230,1.588,3.052,6.423,14.458,0.047
401,113,213.171,102.841,0,4.185,1.595,3.094,6.586,15.023,0.055
401,114,213.192,101.948,0,4.065,1.607,3.141,6.735,15.478,0.037
401,115,213.179,101.211,0,4.226,1.598,3.092,6.546,14.827,0.044
401,116,213.185,100.422,0,4.259,1.580,3.018,6.298,14.046,0.036
401,117,213.190,99.509,0,4.278,1.593,3.062,6.428,14.410,0.036
401,118,213.244,98.744,0,4.276,1.584,3.044,6.409,14.448,0.045
401,119,213.281,97.926,0,4.180,1.599,3.100,6.589,14.999,0.042
401,120,213.309,97.191,0,4.103,1.597,3.082,6.507,14.686,0.047
401,121,213.332,96.356,0,4.332,1.592,3.054,6.396,14.296,0.035
401,122,213.278,95.553,0,4.182,1.597,3.073,6.454,14.467,0.041
401,123,213.363,94.803,0,4.341,1.597,3.084,6.521,14.749,0.035
401,124,213.424,94.145,0,4.268,1.602,3.096,6.536,14.741,0.038
401,125,213.523,93.276,0,4.307,1.643,3.234,6.939,15.859,0.038
401,126,213.526,92.567,0,4.351,1.584,3.027,6.310,14.040,0.033
401,127,213.530,91.812,0,4.138,1.600,3.091,6.527,14.729,0.037
402,34,110.464,284.390,0,2.804,1.794,3.835,8.934,22.104,0.070
402,35,109.535,284.034,0,2.688,1.801,3.881,9.122,22.785,0.085
403,34,115.516,284.428,0,2.571,1.801,3.868,9.052,22.503,0.042
403,35,119.547,284.068,0,2.569,1.802,3.884,9.132,22.815,0.052
403,36,116.541,283.580,0,2.766,1.787,3.809,8.847,21.834,0.067
403,37,115.546,283.143,0,2.566,1.771,3.781,8.843,22.037,0.038
404,34,243.538,286.187,0,2.737,1.786,3.825,8.947,22.267,0.062
404,35,244.502,285.568,0,2.896,1.832,3.963,9.292,23.059,0.047
404,36,244.501,285.169,0,2.858,1.826,3.958,9.330,23.314,0.070
404,37,243.516,284.968,0,2.577,1.801,3.883,9.129,22.799,0.042
404,38,244.465,284.285,0,2.763,1.805,3.879,9.080,22.563,0.084
404,39,245.451,283.661,0,2.825,1.822,3.923,9.169,22.702,0.096
404,40,243.508,283.494,0,2.876,1.772,3.767,8.748,21.620,0.052
404,41,243.479,283.159,0,2.732,1.785,3.826,8.964,22.351,0.082
404,42,250.565,282.959,0,2.692,1.815,3.937,9.307,23.346,0.079
405,34,270.488,286.224,0,2.915,1.825,3.958,9.341,23.383,0.057
405,35,269.498,285.960,0,2.814,1.820,3.949,9.329,23.385,0.068
405,36,271.480,285.468,0,2.828,1.823,3.944,9.275,23.120,0.081
405,37,269.521,285.071,0,2.900,1.801,3.876,9.098,22.694,0.060
405,38,271.517,284.466,0,2.989,1.844,4.011,9.459,23.604,0.028
405,39,267.525,284.185,0,2.811,1.796,3.859,9.051,22.568,0.096
405,40,270.503,283.659,0,2.967,1.831,3.965,9.321,23.209,0.037
405,41,269.508,283.421,0,2.892,1.832,3.975,9.371,23.408,0.055
405,42,271.500,283.120,0,2.885,1.805,3.896,9.177,22.970,0.067
405,43,269.490,282.933,0,2.837,1.810,3.921,9.256,23.194,0.061
406,35,175.303,159.482,0,1.072,1.142,1.655,2.620,4.490,0.015
406,36,175.200,158.679,0,1.128,1.146,1.673,2.672,4.628,0.024
406,37,175.249,157.969,0,1.175,1.220,1.898,3.252,6.038,0.022
406,39,175.208,156.169,0,1.120,1.182,1.781,2.943,5.267,0.016
407,35,90.477,283.536,0,2.854,1.808,3.881,9.059,22.429,0.067
407,36,85.497,283.145,0,2.620,1.787,3.837,9.007,22.503,0.066
408,35,130.495,284.233,0,2.646,1.801,3.873,9.079,22.612,0.078
408,37,141.501,283.491,0,2.787,1.791,3.837,8.970,22.292,0.078
409,35,141.457,284.297,0,2.614,1.809,3.903,9.175,22.903,0.066
409,36,145.465,284.002,0,2.731,1.825,3.966,9.378,23.515,0.075
410,36,149.987,145.114,0,1.239,1.290,2.117,3.838,7.529,0.015
410,37,149.954,144.275,0,1.228,1.258,2.009,3.543,6.784,0.026
410,38,149.920,143.456,0,1.241,1.226,1.901,3.234,5.945,0.021
410,39,149.969,142.483,0,1.301,1.298,2.122,3.801,7.304,0.010
410,40,149.935,141.658,0,1.202,1.239,1.932,3.299,6.067,0.009
410,41,149.934,140.529,0,1.282,1.240,1.938,3.317,6.115,0.015
410,42,150.033,139.583,0,1.320,1.244,1.955,3.363,6.225,0.011
410,43,150.269,144.705,0,1.669,1.268,2.015,3.497,6.511,0.010
410,44,150.375,143.671,0,1.765,1.247,1.952,3.338,6.133,0.011
410,45,150.628,142.485,0,1.460,1.222,1.878,3.153,5.701,0.013
410,46,150.666,141.327,0,1.522,1.254,1.972,3.386,6.246,0.011
410,47,150.923,140.081,0,1.643,1.305,2.135,3.832,7.404,0.023
410,48,151.073,139.012,0,1.441,1.329,2.224,4.102,8.172,0.014
410,49,151.269,137.842,0,1.550,1.299,2.114,3.771,7.237,0.015
410,50,151.281,136.661,0,1.480,1.256,1.982,3.418,6.333,0.019
410,51,151.307,135.400,0,1.596,1.245,1.944,3.317,6.081,0.015
410,52,151.226,134.483,0,1.660,1.256,1.975,3.392,6.256,0.013
410,53,151.281,133.438,0,1.711,1.271,2.018,3.498,6.503,0.011
410,54,151.285,132.468,0,1.654,1.243,1.938,3.301,6.046,0.015
410,55,151.248,131.564,0,1.615,1.228,1.898,3.207,5.834,0.013
410,56,151.154,130.760,0,1.596,1.279,2.047,3.580,6.715,0.013
410,57,151.018,129.761,0,1.714,1.339,2.256,4.186,8.385,0.029
410,58,150.864,128.835,0,1.595,1.280,2.057,3.625,6.876,0.013
410,59,150.678,128.071,0,1.621,1.276,2.043,3.580,6.746,0.016
410,60,150.631,127.135,0,1.636,1.268,2.012,3.490,6.500,0.013
410,61,150.482,126.273,0,1.716,1.256,1.977,3.406,6.317,0.015
410,62,150.426,125.319,0,1.714,1.260,1.985,3.418,6.318,0.016
410,63,150.338,124.406,0,1.762,1.260,1.985,3.416,6.311,0.014
410,64,150.417,123.495,0,1.656,1.267,2.006,3.470,6.437,0.011
410,65,150.388,122.638,0,1.638,1.252,1.967,3.374,6.219,0.017
410,66,150.414,121.533,0,1.703,1.243,1.939,3.306,6.060,0.022
410,67,150.405,120.437,0,1.686,1.257,1.977,3.398,6.271,0.015
410,68,150.507,119.423,0,1.723,1.235,1.915,3.246,5.920,0.018
410,69,150.652,118.524,0,1.581,1.186,1.775,2.901,5.117,0.010
410,70,150.651,117.522,0,1.597,1.224,1.882,3.164,5.726,0.016
410,71,150.721,116.403,0,1.782,1.276,2.032,3.535,6.591,0.015
410,72,150.735,115.379,0,1.730,1.261,1.991,3.435,6.360,0.015
410,73,150.645,114.411,0,1.555,1.253,1.965,3.369,6.206,0.014
410,74,150.648,113.349,0,1.770,1.264,1.998,3.448,6.386,0.013
410,75,150.629,112.327,0,1.679,1.263,1.997,3.448,6.388,0.012
410,76,150.636,111.332,0,1.772,1.250,1.958,3.352,6.166,0.018
410,77,150.501,110.499,0,1.751,1.242,1.937,3.299,6.042,0.011
410,78,150.467,109.487,0,1.566,1.216,1.862,3.114,5.611,0.013
410,79,150.386,108.441,0,1.584,1.224,1.886,3.174,5.753,0.018
410,80,150.364,107.524,0,1.640,1.240,1.930,3.281,5.998,0.012
410,81,150.389,106.560,0,1.735,1.239,1.925,3.269,5.969,0.014
410,82,150.347,105.708,0,1.560,1.228,1.895,3.196,5.802,0.015
410,83,150.442,104.695,0,1.662,1.241,1.931,3.283,6.001,0.015
410,84,150.435,103.727,0,1.791,1.257,1.977,3.398,6.272,0.018
410,85,150.396,102.887,0,1.749,1.272,2.026,3.522,6.564,0.017
410,86,150.501,102.039,0,1.753,1.289,2.098,3.775,7.392,0.012
410,87,150.577,101.058,0,1.614,1.287,2.082,3.715,7.190,0.011
410,88,150.637,100.094,0,1.785,1.309,2.143,3.859,7.511,0.023
410,89,150.603,99.258,0,1.656,1.251,1.962,3.361,6.190,0.008
410,90,150.675,98.292,0,1.654,1.241,1.937,3.304,6.062,0.009
410,91,150.606,97.293,0,1.633,1.235,1.916,3.248,5.925,0.018
410,92,150.630,96.403,0,1.708,1.241,1.931,3.283,6.004,0.019
410,93,150.558,95.533,0,1.709,1.244,1.940,3.306,6.056,0.012
410,94,150.600,94.671,0,1.739,1.257,1.977,3.395,6.261,0.020
410,95,150.536,93.652,0,1.833,1.279,2.041,3.553,6.628,0.017
410,96,150.550,92.773,0,1.607,1.240,1.930,3.282,6.002,0.015
410,97,150.396,91.812,0,1.762,1.278,2.044,3.568,6.678,0.014
410,98,150.214,91.031,0,1.858,1.315,2.163,3.904,7.581,0.016
410,99,150.153,90.095,0,1.680,1.303,2.123,3.794,7.295,0.011
410,100,150.040,89.189,0,1.687,1.302,2.122,3.789,7.274,0.013
410,101,150.002,88.225,0,1.645,1.280,2.061,3.641,6.929,0.013
410,102,149.980,87.415,0,1.786,1.292,2.088,3.682,6.954,0.022
410,103,149.956,86.581,0,1.626,1.278,2.054,3.618,6.860,0.011
410,104,149.798,85.607,0,1.621,1.239,1.931,3.291,6.034,0.011
410,105,149.879,84.802,0,1.722,1.302,2.127,3.813,7.364,0.019
410,106,149.738,83.912,0,1.718,1.287,2.077,3.670,6.971,0.011
410,107,149.774,83.130,0,1.703,1.275,2.034,3.546,6.631,0.009
410,108,149.855,82.362,0,1.771,1.269,2.017,3.505,6.534,0.013
410,109,149.799,81.619,0,1.650,1.250,1.961,3.366,6.208,0.013
410,110,149.882,80.557,0,1.713,1.273,2.039,3.584,6.795,0.013
410,111,149.869,79.760,0,1.790,1.277,2.056,3.645,6.985,0.019
410,112,149.825,78.921,0,1.662,1.299,2.129,3.852,7.549,0.014
410,113,149.969,78.018,0,1.750,1.346,2.283,4.284,8.711,0.013
410,114,149.992,77.201,0,1.728,1.344,2.261,4.186,8.364,0.017
410,115,149.972,76.459,0,1.806,1.283,2.058,3.606,6.774,0.014
410,116,150.066,75.615,0,1.945,1.291,2.083,3.673,6.937,0.020
410,117,149.991,74.860,0,1.784,1.333,2.236,4.135,8.258,0.021
410,118,150.056,74.166,0,1.801,1.312,2.162,3.916,7.647,0.010
410,119,149.998,73.164,0,1.768,1.328,2.210,4.045,7.977,0.020
410,120,150.005,72.360,0,1.707,1.301,2.118,3.767,7.186,0.014
410,121,150.054,71.527,0,1.802,1.267,2.015,3.504,6.541,0.018
410,122,150.122,70.835,0,1.783,1.290,2.086,3.690,7.002,0.019
410,123,150.081,70.185,0,1.830,1.317,2.173,3.937,7.684,0.017
410,124,150.103,69.311,0,1.757,1.274,2.032,3.541,6.623,0.015
410,125,150.158,68.594,0,1.830,1.282,2.054,3.593,6.736,0.018
410,126,150.299,67.890,0,1.779,1.297,2.103,3.726,7.085,0.021
410,127,150.385,67.134,0,1.757,1.266,2.008,3.489,6.528,0.024
411,36,158.040,159.184,0,1.541,1.432,2.567,5.108,11.049,0.012
411,37,158.027,158.396,0,1.508,1.392,2.431,4.711,9.919,0.012
411,38,154.480,166.856,0,3.749,1.661,3.308,7.182,16.621,0.023
411,39,154.509,166.222,0,3.855,1.671,3.340,7.276,16.878,0.027
411,40,154.462,165.162,0,3.786,1.682,3.377,7.384,17.175,0.021
411,41,154.477,163.861,0,3.797,1.672,3.353,7.336,17.120,0.029
411,42,154.524,162.928,0,3.779,1.661,3.307,7.188,16.656,0.025
411,43,150.770,168.471,0,1.977,1.421,2.504,4.878,10.291,0.013
411,44,151.131,167.308,0,2.099,1.447,2.607,5.205,11.274,0.011
411,45,151.235,166.204,0,2.076,1.418,2.499,4.862,10.230,0.011
411,46,151.397,165.024,0,2.005,1.436,2.555,4.999,10.525,0.007
411,47,151.475,163.835,0,1.965,1.403,2.441,4.674,9.650,0.008
411,48,151.688,162.599,0,1.903,1.414,2.478,4.790,10.002,0.019
411,49,151.858,161.430,0,1.921,1.381,2.386,4.569,9.511,0.012
411,50,151.919,160.216,0,2.022,1.440,2.590,5.173,11.223,0.009
411,51,152.108,159.175,0,1.933,1.418,2.506,4.897,10.357,0.015
411,52,152.158,158.123,0,1.992,1.428,2.535,4.970,10.527,0.009
411,53,151.973,157.150,0,1.954,1.456,2.652,5.371,11.820,0.006
411,54,152.106,156.159,0,2.153,1.459,2.643,5.298,11.488,0.008
411,55,152.089,155.265,0,2.117,1.436,2.578,5.146,11.165,0.006
411,56,151.768,154.340,0,2.164,1.399,2.434,4.677,9.722,0.015
411,57,151.618,153.458,0,2.156,1.389,2.380,4.465,8.997,0.021
411,58,151.455,152.591,0,2.282,1.382,2.349,4.357,8.643,0.014
411,59,151.361,151.784,0,2.191,1.424,2.507,4.863,10.176,0.016
411,60,151.299,150.900,0,2.195,1.451,2.598,5.119,10.861,0.009
411,61,150.997,149.946,0,2.069,1.466,2.684,5.450,11.987,0.007
411,62,150.971,148.941,0,2.011,1.490,2.755,5.638,12.473,0.008
411,63,151.134,148.009,0,2.170,1.491,2.745,5.570,12.172,0.006
411,64,150.881,147.097,0,2.071,1.475,2.693,5.441,11.888,0.007
411,65,151.134,146.163,0,2.220,1.460,2.647,5.310,11.522,0.007
411,66,151.170,145.170,0,2.055,1.425,2.515,4.889,10.251,0.012
411,67,151.140,144.108,0,2.165,1.429,2.542,4.993,10.608,0.018
411,68,150.980,143.174,0,2.113,1.443,2.598,5.185,11.219,0.010
411,69,151.376,142.112,0,2.189,1.448,2.603,5.168,11.085,0.010
411,70,151.241,141.052,0,2.061,1.406,2.452,4.697,9.681,0.013
411,71,151.316,140.158,0,2.193,1.430,2.539,4.975,10.536,0.015
411,72,151.410,139.159,0,2.258,1.419,2.493,4.816,10.021,0.019
411,73,151.317,138.139,0,1.941,1.452,2.606,5.155,10.998,0.007
411,74,151.310,137.138,0,1.999,1.454,2.606,5.140,10.915,0.011
411,75,151.156,136.041,0,1.976,1.455,2.625,5.225,11.212,0.007
411,76,151.183,135.100,0,2.084,1.431,2.544,4.994,10.585,0.017
411,77,150.949,134.087,0,2.034,1.483,2.734,5.587,12.356,0.006
